global_step,epoch,step_in_epoch,lr,loss,acc1,acc5,,,,
524,3,89,0.00003926,4.644433,0,0.05,,,,
525,3,90,0.00003926,4.835742,0.05,0.1,,,,
526,3,91,0.00003926,4.787207,0.05,0.1,,,,
527,3,92,0.00003926,4.803711,0,0,,,,
528,3,93,0.00003925,5.023828,0,0,,,,
529,3,94,0.00003925,4.891406,0,0,,,,
530,3,95,0.00003925,4.765527,0,0.1,,,,
531,3,96,0.00003925,4.757715,0,0,,,,
532,3,97,0.00003925,4.859473,0,0,,,,
533,3,98,0.00003925,4.804492,0,0.1,,,,
534,3,99,0.00003924,4.591797,0,0.15,,,,
535,3,100,0.00003924,4.863183,0,0.05,,,,
536,3,101,0.00003924,4.966113,0,0.05,,,,
537,3,102,0.00003924,4.949023,0,0.05,,,,
538,3,103,0.00003924,4.970019,0.05,0.1,,,,
539,3,104,0.00003924,4.940137,0,0.05,,,,
540,3,105,0.00003923,4.688574,0.05,0.1,,,,
541,3,106,0.00003923,4.780469,0,0.05,,,,
542,3,107,0.00003923,4.776367,0,0.1,,,,
543,3,108,0.00003923,4.809961,0,0.05,,,,
544,3,109,0.00003923,4.686328,0.05,0.1,,,,
545,3,110,0.00003922,4.872851,0,0.05,,,,
546,3,111,0.00003922,4.964063,0,0.05,,,,
547,3,112,0.00003922,4.747168,0,0.05,,,,
548,3,113,0.00003922,4.85752,0,0.05,,,,
549,3,114,0.00003922,4.516992,0,0.05,,,,
550,3,115,0.00003922,4.828906,0,0,,,,
551,3,116,0.00003921,4.68125,0.1,0.1,,,,
552,3,117,0.00003921,4.530469,0.05,0.15,,,,
553,3,118,0.00003921,4.856934,0,0.1,,,,
554,3,119,0.00003921,4.61084,0,0,,,,
555,3,120,0.00003921,4.625098,0.05,0.1,,,,
556,3,121,0.00003921,4.654981,0,0.05,,,,
557,3,122,0.0000392,4.816406,0,0,,,,
558,3,123,0.0000392,4.858789,0,0.05,,,,
559,3,124,0.0000392,4.835449,0,0,,,,
560,3,125,0.0000392,4.447363,0,0.1,,,,
561,3,126,0.0000392,4.84668,0,0,,,,
562,3,127,0.00003919,4.947754,0,0.05,,,,
563,3,128,0.00003919,4.526172,0,0.2,,,,
564,3,129,0.00003919,4.627051,0.05,0.1,,,,
565,3,130,0.00003919,4.702441,0,0.1,,,,
566,3,131,0.00003919,4.851465,0.05,0.05,,,,
567,3,132,0.00003919,4.989258,0,0,,,,
568,3,133,0.00003918,4.672852,0,0,,,,
569,3,134,0.00003918,4.820215,0.05,0.1,,,,
570,3,135,0.00003918,4.336328,0.05,0.1,,,,
571,3,136,0.00003918,4.70625,0,0,,,,
572,3,137,0.00003918,4.563086,0,0.05,,,,
573,3,138,0.00003917,4.972852,0,0,,,,
574,3,139,0.00003917,4.752441,0,0.2,,,,
575,3,140,0.00003917,4.862305,0,0,,,,
576,3,141,0.00003917,4.479297,0.05,0.1,,,,
577,3,142,0.00003917,4.716016,0,0.05,,,,
578,3,143,0.00003917,4.750781,0,0,,,,
579,3,144,0.00003916,4.637109,0,0.1,,,,
580,3,145,0.00003916,5.010352,0,0,,,,
581,3,146,0.00003916,4.521387,0.05,0.1,,,,
582,3,147,0.00003916,4.648633,0,0.1,,,,
583,3,148,0.00003916,4.748145,0.05,0.05,,,,
584,3,149,0.00003915,4.617383,0,0,,,,
585,3,150,0.00003915,4.78418,0,0,,,,
586,3,151,0.00003915,4.588086,0,0.15,,,,
587,3,152,0.00003915,4.624316,0,0.15,,,,
588,3,153,0.00003915,4.618066,0,0.1,,,,
589,3,154,0.00003915,4.719629,0,0.05,,,,
590,3,155,0.00003914,4.556055,0,0.1,,,,
591,3,156,0.00003914,4.828321,0,0,,,,
592,3,157,0.00003914,4.714453,0,0.1,,,,
593,3,158,0.00003914,4.935156,0,0,,,,
594,3,159,0.00003914,4.91709,0,0.1,,,,
595,3,160,0.00003913,4.583594,0,0.1,,,,
596,3,161,0.00003913,4.612891,0.05,0.15,,,,
597,3,162,0.00003913,4.756055,0,0,,,,
598,3,163,0.00003913,4.789844,0,0,,,,
599,3,164,0.00003913,5.066406,0,0,,,,
600,3,165,0.00003912,4.529492,0,0.1,,,,
601,3,166,0.00003912,4.578125,0,0.05,,,,
602,3,167,0.00003912,4.603125,0,0.15,,,,
603,3,168,0.00003912,4.758691,0,0.05,,,,
604,3,169,0.00003912,4.534961,0,0.1,,,,
605,3,170,0.00003912,4.711914,0,0,,,,
606,3,171,0.00003911,4.81875,0,0,,,,
607,3,172,0.00003911,4.603808,0.05,0.1,,,,
608,3,173,0.00003911,4.406152,0.05,0.2,,,,
609,3,174,0.00003911,4.645312,0,0.05,,,,
610,3,175,0.00003911,4.627051,0,0,,,,
611,3,176,0.0000391,4.779004,0,0.15,,,,
612,3,177,0.0000391,4.86377,0,0,,,,
613,3,178,0.0000391,4.663867,0.05,0.1,,,,
614,3,179,0.0000391,4.770312,0,0,,,,
615,3,180,0.0000391,4.662988,0,0.05,,,,
616,3,181,0.00003909,4.904785,0,0.1,,,,
617,3,182,0.00003909,4.597852,0,0.05,,,,
618,3,183,0.00003909,4.922071,0.05,0.05,,,,
619,3,184,0.00003909,4.715918,0.05,0.1,,,,
620,3,185,0.00003909,4.531934,0.05,0.15,,,,
621,3,186,0.00003908,4.654981,0,0,,,,
622,3,187,0.00003908,5.033984,0,0,,,,
623,3,188,0.00003908,4.884277,0,0.05,,,,
624,3,189,0.00003908,4.607324,0.05,0.1,,,,
625,3,190,0.00003908,4.924609,0.05,0.05,,,,
626,3,191,0.00003908,4.704297,0,0.2,,,,
627,3,192,0.00003907,4.710547,0.1,0.15,,,,
628,3,193,0.00003907,4.724121,0,0.05,,,,
629,3,194,0.00003907,4.469141,0,0.15,,,,
630,3,195,0.00003907,4.734179,0,0,,,,
631,3,196,0.00003907,4.889941,0,0,,,,
632,3,197,0.00003906,4.894629,0,0,,,,
633,3,198,0.00003906,4.927832,0,0.05,,,,
634,3,199,0.00003906,4.648926,0.05,0.15,,,,
635,3,200,0.00003906,4.651953,0.05,0.15,,,,
636,3,201,0.00003906,4.713672,0,0,,,,
637,3,202,0.00003905,4.687402,0,0.05,,,,
638,3,203,0.00003905,4.959961,0,0,,,,
639,3,204,0.00003905,4.574219,0.05,0.2,,,,
640,3,205,0.00003905,4.482617,0.05,0.15,,,,
641,3,206,0.00003905,4.821777,0,0.1,,,,
642,3,207,0.00003904,5.001563,0,0,,,,
643,3,208,0.00003904,4.468652,0,0.1,,,,
644,3,209,0.00003904,4.632617,0,0.1,,,,
645,3,210,0.00003904,4.894629,0,0.1,,,,
646,3,211,0.00003904,4.774414,0,0.1,,,,
647,3,212,0.00003903,4.987988,0,0,,,,
648,3,213,0.00003903,4.625781,0,0.05,,,,
649,3,214,0.00003903,4.756445,0.05,0.15,,,,
650,3,215,0.00003903,4.776855,0,0.05,,,,
651,3,216,0.00003903,4.735742,0.1,0.1,,,,
652,3,217,0.00003902,4.420117,0,0.05,,,,
653,3,218,0.00003902,4.522168,0,0.05,,,,
654,4,1,0.00003902,4.622559,0,0.1,,,,
655,4,2,0.00003902,4.903418,0,0,,,,
656,4,3,0.00003902,4.614356,0.05,0.05,,,,
657,4,4,0.00003901,4.482129,0,0.05,,,,
658,4,5,0.00003901,4.701074,0.05,0.1,,,,
659,4,6,0.00003901,4.512598,0.05,0.1,,,,
660,4,7,0.00003901,4.772559,0.05,0.05,,,,
661,4,8,0.00003901,4.788574,0,0.05,,,,
662,4,9,0.000039,4.486914,0,0.15,,,,
663,4,10,0.000039,4.699609,0.05,0.15,,,,
664,4,11,0.000039,4.700879,0,0,,,,
665,4,12,0.000039,4.785156,0.05,0.05,,,,
666,4,13,0.000039,4.771289,0,0,,,,
667,4,14,0.00003899,4.446973,0,0.15,,,,
668,4,15,0.00003899,4.621484,0,0.05,,,,
669,4,16,0.00003899,4.716895,0,0.1,,,,
670,4,17,0.00003899,4.723047,0,0,,,,
671,4,18,0.00003899,4.62959,0,0,,,,
672,4,19,0.00003898,4.562207,0,0.15,,,,
673,4,20,0.00003898,4.555566,0,0.1,,,,
674,4,21,0.00003898,4.405273,0.05,0.1,,,,
675,4,22,0.00003898,4.527344,0,0.05,,,,
676,4,23,0.00003898,4.535254,0,0.1,,,,
677,4,24,0.00003897,4.709082,0.05,0.05,,,,
678,4,25,0.00003897,4.7,0,0.1,,,,
679,4,26,0.00003897,4.868555,0.05,0.05,,,,
680,4,27,0.00003897,4.713086,0,0.05,,,,
681,4,28,0.00003897,4.877149,0,0,,,,
682,4,29,0.00003896,4.258399,0.05,0.15,,,,
683,4,30,0.00003896,4.833301,0,0.1,,,,
684,4,31,0.00003896,4.565234,0.05,0.15,,,,
685,4,32,0.00003896,4.960156,0,0,,,,
686,4,33,0.00003896,4.363965,0.15,0.35,,,,
687,4,34,0.00003895,4.521192,0,0,,,,
688,4,35,0.00003895,4.743164,0,0.05,,,,
689,4,36,0.00003895,4.589942,0.05,0.1,,,,
690,4,37,0.00003895,4.704394,0,0.1,,,,
691,4,38,0.00003895,4.533984,0,0.05,,,,
692,4,39,0.00003894,4.694238,0,0.05,,,,
693,4,40,0.00003894,4.560547,0.1,0.1,,,,
694,4,41,0.00003894,4.748633,0,0.1,,,,
695,4,42,0.00003894,4.46709,0,0.1,,,,
696,4,43,0.00003894,4.608301,0.05,0.1,,,,
697,4,44,0.00003893,4.559766,0,0.1,,,,
698,4,45,0.00003893,4.702832,0,0.15,,,,
699,4,46,0.00003893,4.86377,0,0,,,,
700,4,47,0.00003893,4.55,0.1,0.2,,,,
701,4,48,0.00003893,4.605469,0,0.05,,,,
702,4,49,0.00003892,4.513574,0,0.1,,,,
703,4,50,0.00003892,4.883203,0,0.05,,,,
704,4,51,0.00003892,4.422071,0.05,0.15,,,,
705,4,52,0.00003892,4.469141,0,0.1,,,,
706,4,53,0.00003892,4.562988,0.1,0.15,,,,
707,4,54,0.00003891,4.649024,0,0.1,,,,
708,4,55,0.00003891,4.82998,0.05,0.05,,,,
709,4,56,0.00003891,4.56582,0.05,0.15,,,,
710,4,57,0.00003891,4.452832,0.05,0.1,,,,
711,4,58,0.0000389,4.65791,0,0,,,,
712,4,59,0.0000389,4.612891,0,0.15,,,,
713,4,60,0.0000389,4.815918,0,0.05,,,,
714,4,61,0.0000389,4.541406,0,0.05,,,,
715,4,62,0.0000389,4.818262,0,0.05,,,,
716,4,63,0.00003889,4.347266,0.1,0.25,,,,
717,4,64,0.00003889,4.614942,0,0,,,,
718,4,65,0.00003889,4.218554,0.15,0.3,,,,
719,4,66,0.00003889,4.688965,0,0.1,,,,
720,4,67,0.00003889,4.600586,0.05,0.2,,,,
721,4,68,0.00003888,4.66416,0.05,0.2,,,,
722,4,69,0.00003888,4.783301,0,0.05,,,,
723,4,70,0.00003888,4.791016,0,0,,,,
724,4,71,0.00003888,4.127832,0.1,0.3,,,,
725,4,72,0.00003888,4.772265,0,0.1,,,,
726,4,73,0.00003887,4.666211,0,0.05,,,,
727,4,74,0.00003887,4.777148,0.05,0.1,,,,
728,4,75,0.00003887,4.192383,0.05,0.15,,,,
729,4,76,0.00003887,4.735449,0,0.05,,,,
730,4,77,0.00003886,4.471875,0.1,0.1,,,,
731,4,78,0.00003886,4.793653,0.05,0.15,,,,
732,4,79,0.00003886,4.350684,0,0.15,,,,
733,4,80,0.00003886,4.605664,0,0.1,,,,
734,4,81,0.00003886,4.665137,0,0.15,,,,
735,4,82,0.00003885,4.489453,0,0.15,,,,
736,4,83,0.00003885,4.842773,0,0.05,,,,
737,4,84,0.00003885,4.745996,0,0.2,,,,
738,4,85,0.00003885,4.770703,0,0,,,,
739,4,86,0.00003885,4.51084,0,0.15,,,,
740,4,87,0.00003884,4.562793,0.05,0.2,,,,
741,4,88,0.00003884,4.559473,0,0,,,,
742,4,89,0.00003884,4.666797,0.05,0.15,,,,
743,4,90,0.00003884,4.528125,0.15,0.25,,,,
744,4,91,0.00003884,4.559766,0,0.15,,,,
745,4,92,0.00003883,4.364551,0.1,0.2,,,,
746,4,93,0.00003883,4.126563,0.1,0.25,,,,
747,4,94,0.00003883,4.398242,0.05,0.1,,,,
748,4,95,0.00003883,4.650781,0.05,0.15,,,,
749,4,96,0.00003882,4.512988,0.05,0.05,,,,
750,4,97,0.00003882,4.311523,0,0.25,,,,
751,4,98,0.00003882,4.232666,0.15,0.2,,,,
752,4,99,0.00003882,4.808301,0,0.05,,,,
753,4,100,0.00003882,4.276074,0.15,0.25,,,,
754,4,101,0.00003881,4.366797,0.1,0.3,,,,
755,4,102,0.00003881,4.074267,0.1,0.25,,,,
756,4,103,0.00003881,4.445215,0.05,0.15,,,,
757,4,104,0.00003881,4.524707,0.05,0.15,,,,
758,4,105,0.0000388,4.371192,0.1,0.1,,,,
759,4,106,0.0000388,4.84707,0.05,0.05,,,,
760,4,107,0.0000388,4.563574,0.05,0.05,,,,
761,4,108,0.0000388,4.494238,0,0.1,,,,
762,4,109,0.0000388,4.404785,0.1,0.2,,,,
763,4,110,0.00003879,4.651758,0.05,0.15,,,,
764,4,111,0.00003879,4.362109,0.05,0.15,,,,
765,4,112,0.00003879,4.450488,0,0.1,,,,
766,4,113,0.00003879,4.372754,0.1,0.15,,,,
767,4,114,0.00003879,4.801953,0,0,,,,
768,4,115,0.00003878,4.242139,0.05,0.15,,,,
769,4,116,0.00003878,4.810059,0,0.05,,,,
770,4,117,0.00003878,4.397559,0,0.05,,,,
771,4,118,0.00003878,4.375391,0.1,0.15,,,,
772,4,119,0.00003877,4.472461,0.05,0.1,,,,
773,4,120,0.00003877,4.109179,0.15,0.25,,,,
774,4,121,0.00003877,4.560547,0.05,0.25,,,,
775,4,122,0.00003877,4.505469,0,0.1,,,,
776,4,123,0.00003877,4.481153,0,0.2,,,,
777,4,124,0.00003876,4.057031,0.1,0.3,,,,
778,4,125,0.00003876,4.583692,0,0.1,,,,
779,4,126,0.00003876,4.015332,0.05,0.15,,,,
780,4,127,0.00003876,4.551758,0,0.15,,,,
781,4,128,0.00003875,4.215723,0,0.15,,,,
782,4,129,0.00003875,4.145215,0.15,0.25,,,,
783,4,130,0.00003875,4.361524,0,0.1,,,,
784,4,131,0.00003875,4.336328,0,0.2,,,,
785,4,132,0.00003875,4.194482,0.05,0.25,,,,
786,4,133,0.00003874,4.113281,0.1,0.25,,,,
787,4,134,0.00003874,4.472461,0.05,0.15,,,,
788,4,135,0.00003874,4.526758,0,0.1,,,,
789,4,136,0.00003874,4.205078,0.15,0.25,,,,
790,4,137,0.00003873,4.153516,0,0.3,,,,
791,4,138,0.00003873,4.215528,0,0.25,,,,
792,4,139,0.00003873,4.243066,0.15,0.25,,,,
793,4,140,0.00003873,4.133887,0.15,0.3,,,,
794,4,141,0.00003873,4.385644,0,0.15,,,,
795,4,142,0.00003872,3.74375,0.3,0.45,,,,
796,4,143,0.00003872,4.194482,0.2,0.3,,,,
797,4,144,0.00003872,4.074512,0.15,0.35,,,,
798,4,145,0.00003872,3.600781,0.15,0.55,,,,
799,4,146,0.00003871,3.987402,0.05,0.25,,,,
800,4,147,0.00003871,3.706933,0.15,0.45,,,,
801,4,148,0.00003871,4.004883,0.1,0.3,,,,
802,4,149,0.00003871,3.95752,0.2,0.3,,,,
803,4,150,0.0000387,4.200781,0.15,0.25,,,,
804,4,151,0.0000387,4.11792,0.05,0.25,,,,
805,4,152,0.0000387,4.108984,0.1,0.2,,,,
806,4,153,0.0000387,3.788867,0.25,0.4,,,,
807,4,154,0.0000387,4.340625,0,0.2,,,,
808,4,155,0.00003869,4.580371,0,0.15,,,,
809,4,156,0.00003869,3.793359,0.15,0.45,,,,
810,4,157,0.00003869,4.043555,0.1,0.35,,,,
811,4,158,0.00003869,3.831543,0.15,0.35,,,,
812,4,159,0.00003868,3.891846,0.1,0.3,,,,
813,4,160,0.00003868,3.971094,0.1,0.4,,,,
814,4,161,0.00003868,4.221484,0,0.2,,,,
815,4,162,0.00003868,4.414453,0,0.15,,,,
816,4,163,0.00003868,4.256006,0.05,0.25,,,,
817,4,164,0.00003867,3.967969,0.25,0.25,,,,
818,4,165,0.00003867,3.93623,0.1,0.3,,,,
819,4,166,0.00003867,4.318652,0.1,0.25,,,,
820,4,167,0.00003867,4.183105,0.15,0.25,,,,
821,4,168,0.00003866,3.643311,0.1,0.45,,,,
822,4,169,0.00003866,4.067578,0,0.3,,,,
823,4,170,0.00003866,4.071045,0.2,0.35,,,,
824,4,171,0.00003866,4.081641,0.1,0.25,,,,
825,4,172,0.00003865,4.046973,0.05,0.15,,,,
826,4,173,0.00003865,3.964453,0.15,0.25,,,,
827,4,174,0.00003865,3.452734,0.15,0.5,,,,
828,4,175,0.00003865,4.202979,0.1,0.3,,,,
829,4,176,0.00003865,3.905102,0.05,0.2,,,,
830,4,177,0.00003864,4.016748,0.2,0.3,,,,
831,4,178,0.00003864,4.298193,0.1,0.2,,,,
832,4,179,0.00003864,3.922705,0.1,0.35,,,,
833,4,180,0.00003864,4.230347,0.15,0.25,,,,
834,4,181,0.00003863,3.813184,0.15,0.45,,,,
835,4,182,0.00003863,4.326172,0.1,0.35,,,,
836,4,183,0.00003863,4.096289,0,0.3,,,,
837,4,184,0.00003863,3.916211,0.05,0.3,,,,
838,4,185,0.00003862,3.791748,0.15,0.35,,,,
839,4,186,0.00003862,3.973731,0.1,0.35,,,,
840,4,187,0.00003862,4.219824,0.1,0.15,,,,
841,4,188,0.00003862,3.86543,0.2,0.35,,,,
842,4,189,0.00003862,4.026367,0.1,0.35,,,,
843,4,190,0.00003861,3.594922,0,0.3,,,,
844,4,191,0.00003861,3.438477,0.2,0.45,,,,
845,4,192,0.00003861,3.33833,0.35,0.55,,,,
846,4,193,0.00003861,3.69375,0.2,0.4,,,,
847,4,194,0.0000386,3.969727,0.1,0.4,,,,
848,4,195,0.0000386,3.704248,0.25,0.35,,,,
849,4,196,0.0000386,3.23562,0.3,0.55,,,,
850,4,197,0.0000386,3.921436,0.05,0.3,,,,
851,4,198,0.00003859,3.425049,0.2,0.4,,,,
852,4,199,0.00003859,3.693604,0.2,0.35,,,,
853,4,200,0.00003859,4.032715,0.05,0.2,,,,
854,4,201,0.00003859,3.509253,0.15,0.3,,,,
855,4,202,0.00003858,4.066992,0.1,0.2,,,,
856,4,203,0.00003858,4.022461,0.05,0.3,,,,
857,4,204,0.00003858,3.750244,0.1,0.35,,,,
858,4,205,0.00003858,4.213574,0,0.15,,,,
859,4,206,0.00003858,3.444531,0.25,0.5,,,,
860,4,207,0.00003857,3.486475,0.2,0.45,,,,
861,4,208,0.00003857,3.49209,0.15,0.5,,,,
862,4,209,0.00003857,4.124316,0.15,0.3,,,,
863,4,210,0.00003857,3.689697,0.2,0.4,,,,
864,4,211,0.00003856,3.880957,0.1,0.4,,,,
865,4,212,0.00003856,4.360547,0,0.2,,,,
866,4,213,0.00003856,4.336133,0.1,0.25,,,,
867,4,214,0.00003856,3.896826,0.05,0.25,,,,
868,4,215,0.00003855,3.340454,0.25,0.5,,,,
869,4,216,0.00003855,3.637646,0.25,0.45,,,,
870,4,217,0.00003855,3.504834,0.2,0.4,,,,
871,4,218,0.00003855,3.571387,0.3,0.35,,,,
872,5,1,0.00003854,3.629907,0.1,0.35,,,,
873,5,2,0.00003854,3.254004,0.15,0.5,,,,
874,5,3,0.00003854,3.595361,0.15,0.5,,,,
875,5,4,0.00003854,3.789551,0.05,0.45,,,,
876,5,5,0.00003853,3.504248,0.2,0.5,,,,
877,5,6,0.00003853,3.510962,0.2,0.55,,,,
878,5,7,0.00003853,3.205444,0.15,0.6,,,,
879,5,8,0.00003853,3.086963,0.15,0.65,,,,
880,5,9,0.00003852,3.797949,0.1,0.5,,,,
881,5,10,0.00003852,3.465381,0.1,0.45,,,,
882,5,11,0.00003852,3.584131,0.15,0.35,,,,
883,5,12,0.00003852,3.257178,0.3,0.55,,,,
884,5,13,0.00003852,3.725586,0.1,0.45,,,,
885,5,14,0.00003851,3.670996,0.15,0.4,,,,
886,5,15,0.00003851,3.856885,0.1,0.45,,,,
887,5,16,0.00003851,3.220264,0.4,0.5,,,,
888,5,17,0.00003851,3.593066,0.2,0.6,,,,
889,5,18,0.0000385,3.429297,0.1,0.55,,,,
890,5,19,0.0000385,3.527686,0.1,0.4,,,,
891,5,20,0.0000385,3.448706,0.2,0.55,,,,
892,5,21,0.0000385,3.560645,0.15,0.4,,,,
893,5,22,0.00003849,3.572363,0.1,0.4,,,,
894,5,23,0.00003849,3.569385,0.1,0.45,,,,
895,5,24,0.00003849,3.045312,0.25,0.6,,,,
896,5,25,0.00003849,3.54707,0.15,0.4,,,,
897,5,26,0.00003848,3.372339,0.2,0.45,,,,
898,5,27,0.00003848,3.664227,0.2,0.4,,,,
899,5,28,0.00003848,3.44585,0.25,0.5,,,,
900,5,29,0.00003848,3.448242,0.25,0.45,,,,
901,5,30,0.00003847,3.081982,0.4,0.6,,,,
902,5,31,0.00003847,3.226416,0.2,0.55,,,,
903,5,32,0.00003847,3.413574,0.15,0.55,,,,
904,5,33,0.00003847,3.398633,0.25,0.35,,,,
905,5,34,0.00003846,3.362012,0.2,0.45,,,,
906,5,35,0.00003846,2.96626,0.4,0.6,,,,
907,5,36,0.00003846,3.491333,0.1,0.5,,,,
908,5,37,0.00003846,3.231396,0.25,0.65,,,,
909,5,38,0.00003845,3.504199,0.05,0.4,,,,
910,5,39,0.00003845,3.72002,0.25,0.35,,,,
911,5,40,0.00003845,3.568573,0.2,0.35,,,,
912,5,41,0.00003845,3.900659,0.1,0.3,,,,
913,5,42,0.00003844,3.381055,0.1,0.5,,,,
914,5,43,0.00003844,3.301221,0.1,0.45,,,,
915,5,44,0.00003844,3.70918,0.3,0.35,,,,
916,5,45,0.00003844,3.21875,0.2,0.4,,,,
917,5,46,0.00003843,2.867847,0.35,0.6,,,,
918,5,47,0.00003843,3.670459,0.1,0.5,,,,
919,5,48,0.00003843,3.799463,0.25,0.45,,,,
920,5,49,0.00003843,3.010937,0.35,0.55,,,,
921,5,50,0.00003842,3.03678,0.3,0.5,,,,
922,5,51,0.00003842,3.129883,0.2,0.7,,,,
923,5,52,0.00003842,2.997974,0.35,0.65,,,,
924,5,53,0.00003842,3.649951,0.1,0.25,,,,
925,5,54,0.00003841,3.473547,0.3,0.4,,,,
926,5,55,0.00003841,3.613519,0.25,0.4,,,,
927,5,56,0.00003841,3.528906,0.3,0.5,,,,
928,5,57,0.00003841,3.231128,0.25,0.6,,,,
929,5,58,0.0000384,4.114478,0.1,0.2,,,,
930,5,59,0.0000384,3.015991,0.35,0.65,,,,
931,5,60,0.0000384,3.124756,0.15,0.45,,,,
932,5,61,0.0000384,3.16189,0.3,0.55,,,,
933,5,62,0.00003839,3.9604,0.2,0.35,,,,
934,5,63,0.00003839,2.747791,0.4,0.7,,,,
935,5,64,0.00003839,3.628808,0.3,0.4,,,,
936,5,65,0.00003839,3.496192,0.15,0.45,,,,
937,5,66,0.00003838,3.55835,0.1,0.3,,,,
938,5,67,0.00003838,2.911243,0.25,0.6,,,,
939,5,68,0.00003838,3.291284,0.25,0.5,,,,
940,5,69,0.00003838,3.867017,0.1,0.4,,,,
941,5,70,0.00003837,3.690381,0.3,0.45,,,,
942,5,71,0.00003837,3.270386,0.25,0.55,,,,
943,5,72,0.00003837,3.095166,0.35,0.55,,,,
944,5,73,0.00003837,3.992774,0.15,0.3,,,,
945,5,74,0.00003836,3.84834,0.1,0.4,,,,
946,5,75,0.00003836,3.19895,0.35,0.55,,,,
947,5,76,0.00003836,3.294336,0.2,0.5,,,,
948,5,77,0.00003836,3.340161,0.25,0.4,,,,
949,5,78,0.00003835,2.666797,0.35,0.7,,,,
950,5,79,0.00003835,3.163391,0.25,0.4,,,,
951,5,80,0.00003835,3.069214,0.25,0.6,,,,
952,5,81,0.00003835,3.288672,0.3,0.45,,,,
953,5,82,0.00003834,3.304932,0.2,0.45,,,,
954,5,83,0.00003834,3.111841,0.35,0.5,,,,
955,5,84,0.00003834,2.9146,0.3,0.55,,,,
956,5,85,0.00003834,2.94707,0.25,0.75,,,,
957,5,86,0.00003833,3.507397,0.15,0.4,,,,
958,5,87,0.00003833,3.120923,0.3,0.6,,,,
959,5,88,0.00003833,3.944336,0.05,0.3,,,,
960,5,89,0.00003833,2.876172,0.2,0.5,,,,
961,5,90,0.00003832,3.084741,0.5,0.6,,,,
962,5,91,0.00003832,3.134509,0.25,0.5,,,,
963,5,92,0.00003832,3.727149,0.15,0.4,,,,
964,5,93,0.00003832,3.157312,0.3,0.5,,,,
965,5,94,0.00003831,2.79176,0.4,0.6,,,,
966,5,95,0.00003831,2.637976,0.35,0.65,,,,
967,5,96,0.00003831,2.615527,0.45,0.7,,,,
968,5,97,0.00003831,3.202734,0.25,0.6,,,,
969,5,98,0.0000383,3.367456,0.3,0.6,,,,
970,5,99,0.0000383,2.610022,0.25,0.65,,,,
971,5,100,0.0000383,3.157446,0.3,0.45,,,,
972,5,101,0.0000383,3.40376,0.3,0.45,,,,
973,5,102,0.00003829,3.461987,0.2,0.55,,,,
974,5,103,0.00003829,3.11333,0.3,0.6,,,,
975,5,104,0.00003829,2.391431,0.3,0.85,,,,
976,5,105,0.00003828,2.856946,0.45,0.55,,,,
977,5,106,0.00003828,2.934473,0.3,0.5,,,,
978,5,107,0.00003828,3.156396,0.3,0.6,,,,
979,5,108,0.00003828,2.934473,0.3,0.6,,,,
980,5,109,0.00003827,3.529248,0.2,0.3,,,,
981,5,110,0.00003827,2.709375,0.3,0.7,,,,
982,5,111,0.00003827,3.155762,0.2,0.6,,,,
983,5,112,0.00003827,2.987402,0.3,0.55,,,,
984,5,113,0.00003826,2.555249,0.5,0.7,,,,
985,5,114,0.00003826,2.839478,0.3,0.6,,,,
986,5,115,0.00003826,3.410864,0.25,0.45,,,,
987,5,116,0.00003826,3.225342,0.2,0.5,,,,
988,5,117,0.00003825,2.854932,0.35,0.6,,,,
989,5,118,0.00003825,3.644433,0.2,0.4,,,,
990,5,119,0.00003825,2.493616,0.4,0.7,,,,
991,5,120,0.00003825,3.198968,0.2,0.45,,,,
992,5,121,0.00003824,3.208935,0.2,0.45,,,,
993,5,122,0.00003824,2.792261,0.25,0.6,,,,
994,5,123,0.00003824,3.324951,0.25,0.5,,,,
995,5,124,0.00003824,2.989282,0.3,0.55,,,,
996,5,125,0.00003823,3.342261,0.3,0.55,,,,
997,5,126,0.00003823,3.276618,0.15,0.6,,,,
998,5,127,0.00003823,3.470825,0.2,0.5,,,,
999,5,128,0.00003822,3.391821,0.3,0.45,,,,
1000,5,129,0.00003822,2.614258,0.45,0.75,,,,
1001,5,130,0.00003822,2.895044,0.25,0.65,,,,
1002,5,131,0.00003822,3.434863,0.3,0.55,,,,
1003,5,132,0.00003821,3.037164,0.4,0.55,,,,
1004,5,133,0.00003821,3.445007,0.2,0.4,,,,
1005,5,134,0.00003821,3.268652,0.25,0.4,,,,
1006,5,135,0.00003821,2.892413,0.4,0.55,,,,
1007,5,136,0.0000382,3.146338,0.2,0.6,,,,
1008,5,137,0.0000382,2.203931,0.35,0.8,,,,
1009,5,138,0.0000382,3.546826,0.2,0.5,,,,
1010,5,139,0.0000382,3.262451,0.25,0.6,,,,
1011,5,140,0.00003819,3.297095,0.2,0.5,,,,
1012,5,141,0.00003819,3.167847,0.35,0.45,,,,
1013,5,142,0.00003819,3.220557,0.25,0.4,,,,
1014,5,143,0.00003819,2.593677,0.5,0.65,,,,
1015,5,144,0.00003818,2.873169,0.3,0.65,,,,
1016,5,145,0.00003818,2.545508,0.35,0.65,,,,
1017,5,146,0.00003818,3.212445,0.2,0.6,,,,
1018,5,147,0.00003817,3.042773,0.3,0.55,,,,
1019,5,148,0.00003817,3.367981,0.2,0.55,,,,
1020,5,149,0.00003817,2.789331,0.25,0.7,,,,
